prefecture,year,population,capital,region,estimated_area,island
Saga,1879,NA,Saga,Kyushu,2439.65,Kyushu
Saga,1880,NA,Saga,Kyushu,2439.65,Kyushu
Saga,1881,NA,Saga,Kyushu,2439.65,Kyushu
Saga,1882,NA,Saga,Kyushu,2439.65,Kyushu
Saga,1883,NA,Saga,Kyushu,2439.65,Kyushu
Saga,1884,519712,Saga,Kyushu,2439.65,Kyushu
Saga,1885,522697,Saga,Kyushu,2439.65,Kyushu
Saga,1886,527244,Saga,Kyushu,2439.65,Kyushu
Saga,1886.9167,534981,Saga,Kyushu,2439.65,Kyushu
Saga,1887.9167,547832,Saga,Kyushu,2439.65,Kyushu
Saga,1888.9167,553423,Saga,Kyushu,2439.65,Kyushu
Saga,1889.9167,560594,Saga,Kyushu,2439.65,Kyushu
Saga,1890.9167,565568,Saga,Kyushu,2439.65,Kyushu
Saga,1891.9167,568925,Saga,Kyushu,2439.65,Kyushu
Saga,1892.9167,569831,Saga,Kyushu,2439.65,Kyushu
Saga,1893.9167,577175,Saga,Kyushu,2439.65,Kyushu
Saga,1894.9167,579844,Saga,Kyushu,2439.65,Kyushu
Saga,1895.9167,587287,Saga,Kyushu,2439.65,Kyushu
Saga,1896.9167,596275,Saga,Kyushu,2439.65,Kyushu
Saga,1897.9167,599679,Saga,Kyushu,2439.65,Kyushu
Saga,1898.9167,618679,Saga,Kyushu,2439.65,Kyushu
Saga,1903.9167,654593,Saga,Kyushu,2439.65,Kyushu
Saga,1908.9167,671531,Saga,Kyushu,2439.65,Kyushu
Saga,1913.9167,693611,Saga,Kyushu,2439.65,Kyushu
Saga,1918.9167,679322,Saga,Kyushu,2439.65,Kyushu
Saga,1920.75,673895,Saga,Kyushu,2439.65,Kyushu
Saga,1925.75,684831,Saga,Kyushu,2439.65,Kyushu
Saga,1930.75,691565,Saga,Kyushu,2439.65,Kyushu
Saga,1935.75,686117,Saga,Kyushu,2439.65,Kyushu
Saga,1940.75,701517,Saga,Kyushu,2439.65,Kyushu
Saga,1944.25,705651,Saga,Kyushu,2439.65,Kyushu
Saga,1945.8333,830431,Saga,Kyushu,2439.65,Kyushu
Saga,1946.3333,856692,Saga,Kyushu,2439.65,Kyushu
Saga,1947.75,917797,Saga,Kyushu,2439.65,Kyushu
Saga,1948.5833,931336,Saga,Kyushu,2439.65,Kyushu
Saga,1950.75,945082,Saga,Kyushu,2439.65,Kyushu
Saga,1955.75,973749,Saga,Kyushu,2439.65,Kyushu
Saga,1960.75,942874,Saga,Kyushu,2439.65,Kyushu
Saga,1965.75,871885,Saga,Kyushu,2439.65,Kyushu
Saga,1970.75,838468,Saga,Kyushu,2439.65,Kyushu
Saga,1975.75,837674,Saga,Kyushu,2439.65,Kyushu
Saga,1980.75,865574,Saga,Kyushu,2439.65,Kyushu
Saga,1985.75,880013,Saga,Kyushu,2439.65,Kyushu
Saga,1990.75,877851,Saga,Kyushu,2439.65,Kyushu
Saga,1995.75,884316,Saga,Kyushu,2439.65,Kyushu
Saga,2000.75,876654,Saga,Kyushu,2439.65,Kyushu
Saga,2005.75,866369,Saga,Kyushu,2439.65,Kyushu
Saga,2010.75,849788,Saga,Kyushu,2439.65,Kyushu
Saga,2015.75,833245,Saga,Kyushu,2439.65,Kyushu
Saitama,1872.1667,837941,Saitama,Kanto,3798.08,Honshu
Saitama,1873,843918,Saitama,Kanto,3798.08,Honshu
Saitama,1874,1244349,Saitama,Kanto,3798.08,Honshu
Saitama,1875,1268853,Saitama,Kanto,3798.08,Honshu
Saitama,1876,1298608,Saitama,Kanto,3798.08,Honshu
Saitama,1877,901714,Saitama,Kanto,3798.08,Honshu
Saitama,1878,912528,Saitama,Kanto,3798.08,Honshu
Saitama,1879,929939,Saitama,Kanto,3798.08,Honshu
Saitama,1880,933955,Saitama,Kanto,3798.08,Honshu
Saitama,1881,952689,Saitama,Kanto,3798.08,Honshu
Saitama,1882,962717,Saitama,Kanto,3798.08,Honshu
Saitama,1883,970598,Saitama,Kanto,3798.08,Honshu
Saitama,1884,985889,Saitama,Kanto,3798.08,Honshu
Saitama,1885,994704,Saitama,Kanto,3798.08,Honshu
Saitama,1886,1004020,Saitama,Kanto,3798.08,Honshu
Saitama,1886.9167,1015824,Saitama,Kanto,3798.08,Honshu
Saitama,1887.9167,1039376,Saitama,Kanto,3798.08,Honshu
Saitama,1888.9167,1054483,Saitama,Kanto,3798.08,Honshu
Saitama,1889.9167,1069144,Saitama,Kanto,3798.08,Honshu
Saitama,1890.9167,1081121,Saitama,Kanto,3798.08,Honshu
Saitama,1891.9167,1087361,Saitama,Kanto,3798.08,Honshu
Saitama,1892.9167,1098947,Saitama,Kanto,3798.08,Honshu
Saitama,1893.9167,1109604,Saitama,Kanto,3798.08,Honshu
Saitama,1894.9167,1119126,Saitama,Kanto,3798.08,Honshu
Saitama,1895.9167,1137773,Saitama,Kanto,3798.08,Honshu
Saitama,1896.9167,1147133,Saitama,Kanto,3798.08,Honshu
Saitama,1897.9167,1152823,Saitama,Kanto,3798.08,Honshu
Saitama,1898.9167,1175697,Saitama,Kanto,3798.08,Honshu
Saitama,1903.9167,1240280,Saitama,Kanto,3798.08,Honshu
Saitama,1908.9167,1284502,Saitama,Kanto,3798.08,Honshu
Saitama,1913.9167,1343674,Saitama,Kanto,3798.08,Honshu
Saitama,1918.9167,1391712,Saitama,Kanto,3798.08,Honshu
Saitama,1920.75,1319533,Saitama,Kanto,3798.08,Honshu
Saitama,1925.75,1394461,Saitama,Kanto,3798.08,Honshu
Saitama,1930.75,1459172,Saitama,Kanto,3798.08,Honshu
Saitama,1935.75,1528854,Saitama,Kanto,3798.08,Honshu
Saitama,1940.75,1608039,Saitama,Kanto,3798.08,Honshu
Saitama,1944.25,1647625,Saitama,Kanto,3798.08,Honshu
Saitama,1945.8333,2047261,Saitama,Kanto,3798.08,Honshu
Saitama,1946.3333,2028553,Saitama,Kanto,3798.08,Honshu
Saitama,1947.75,2100453,Saitama,Kanto,3798.08,Honshu
Saitama,1948.5833,2132221,Saitama,Kanto,3798.08,Honshu
Saitama,1950.75,2146445,Saitama,Kanto,3798.08,Honshu
Saitama,1955.75,2262623,Saitama,Kanto,3798.08,Honshu
Saitama,1960.75,2430871,Saitama,Kanto,3798.08,Honshu
Saitama,1965.75,3014983,Saitama,Kanto,3798.08,Honshu
Saitama,1970.75,3866472,Saitama,Kanto,3798.08,Honshu
Saitama,1975.75,4821340,Saitama,Kanto,3798.08,Honshu
Saitama,1980.75,5420480,Saitama,Kanto,3798.08,Honshu
Saitama,1985.75,5863678,Saitama,Kanto,3798.08,Honshu
Saitama,1990.75,6405319,Saitama,Kanto,3798.08,Honshu
Saitama,1995.75,6759311,Saitama,Kanto,3798.08,Honshu
Saitama,2000.75,6938006,Saitama,Kanto,3798.08,Honshu
Saitama,2005.75,7054243,Saitama,Kanto,3798.08,Honshu
Saitama,2010.75,7194556,Saitama,Kanto,3798.08,Honshu
Saitama,2015.75,7261271,Saitama,Kanto,3798.08,Honshu
Shiga,1872.1667,576564,Otsu,Kansai,4017.36,Honshu
Shiga,1873,578099,Otsu,Kansai,4017.36,Honshu
Shiga,1874,579704,Otsu,Kansai,4017.36,Honshu
Shiga,1875,584756,Otsu,Kansai,4017.36,Honshu
Shiga,1876,589747,Otsu,Kansai,4017.36,Honshu
Shiga,1877,711802,Otsu,Kansai,4017.36,Honshu
Shiga,1878,721099,Otsu,Kansai,4017.36,Honshu
Shiga,1879,729893,Otsu,Kansai,4017.36,Honshu
Shiga,1880,738211,Otsu,Kansai,4017.36,Honshu
Shiga,1881,745133,Otsu,Kansai,4017.36,Honshu
Shiga,1882,633447,Otsu,Kansai,4017.36,Honshu
Shiga,1883,639961,Otsu,Kansai,4017.36,Honshu
Shiga,1884,639634,Otsu,Kansai,4017.36,Honshu
Shiga,1885,645519,Otsu,Kansai,4017.36,Honshu
Shiga,1886,648339,Otsu,Kansai,4017.36,Honshu
Shiga,1886.9167,654558,Otsu,Kansai,4017.36,Honshu
Shiga,1887.9167,661323,Otsu,Kansai,4017.36,Honshu
Shiga,1888.9167,667563,Otsu,Kansai,4017.36,Honshu
Shiga,1889.9167,671788,Otsu,Kansai,4017.36,Honshu
Shiga,1890.9167,677502,Otsu,Kansai,4017.36,Honshu
Shiga,1891.9167,678775,Otsu,Kansai,4017.36,Honshu
Shiga,1892.9167,681145,Otsu,Kansai,4017.36,Honshu
Shiga,1893.9167,682455,Otsu,Kansai,4017.36,Honshu
Shiga,1894.9167,686715,Otsu,Kansai,4017.36,Honshu
Shiga,1895.9167,690043,Otsu,Kansai,4017.36,Honshu
Shiga,1896.9167,689723,Otsu,Kansai,4017.36,Honshu
Shiga,1897.9167,688343,Otsu,Kansai,4017.36,Honshu
Shiga,1898.9167,694606,Otsu,Kansai,4017.36,Honshu
Shiga,1903.9167,716920,Otsu,Kansai,4017.36,Honshu
Shiga,1908.9167,694370,Otsu,Kansai,4017.36,Honshu
Shiga,1913.9167,697369,Otsu,Kansai,4017.36,Honshu
Shiga,1918.9167,703944,Otsu,Kansai,4017.36,Honshu
Shiga,1920.75,651050,Otsu,Kansai,4017.36,Honshu
Shiga,1925.75,662412,Otsu,Kansai,4017.36,Honshu
Shiga,1930.75,691631,Otsu,Kansai,4017.36,Honshu
Shiga,1935.75,711436,Otsu,Kansai,4017.36,Honshu
Shiga,1940.75,703679,Otsu,Kansai,4017.36,Honshu
Shiga,1944.25,691972,Otsu,Kansai,4017.36,Honshu
Shiga,1945.8333,860911,Otsu,Kansai,4017.36,Honshu
Shiga,1946.3333,831306,Otsu,Kansai,4017.36,Honshu
Shiga,1947.75,858367,Otsu,Kansai,4017.36,Honshu
Shiga,1948.5833,872775,Otsu,Kansai,4017.36,Honshu
Shiga,1950.75,861180,Otsu,Kansai,4017.36,Honshu
Shiga,1955.75,853734,Otsu,Kansai,4017.36,Honshu
Shiga,1960.75,842695,Otsu,Kansai,4017.36,Honshu
Shiga,1965.75,853385,Otsu,Kansai,4017.36,Honshu
Shiga,1970.75,889768,Otsu,Kansai,4017.36,Honshu
Shiga,1975.75,985621,Otsu,Kansai,4017.36,Honshu
Shiga,1980.75,1079898,Otsu,Kansai,4017.36,Honshu
Shiga,1985.75,1155844,Otsu,Kansai,4017.36,Honshu
Shiga,1990.75,1222411,Otsu,Kansai,4017.36,Honshu
Shiga,1995.75,1287005,Otsu,Kansai,4017.36,Honshu
Shiga,2000.75,1342832,Otsu,Kansai,4017.36,Honshu
Shiga,2005.75,1380361,Otsu,Kansai,4017.36,Honshu
Shiga,2010.75,1410777,Otsu,Kansai,4017.36,Honshu
Shiga,2015.75,1413184,Otsu,Kansai,4017.36,Honshu
Shimane,1872.1667,599653,Matsue,Chugoku,6707.96,Honshu
Shimane,1873,602257,Matsue,Chugoku,6707.96,Honshu
Shimane,1874,604020,Matsue,Chugoku,6707.96,Honshu
Shimane,1875,608853,Matsue,Chugoku,6707.96,Honshu
Shimane,1876,613425,Matsue,Chugoku,6707.96,Honshu
Shimane,1877,1017361,Matsue,Chugoku,6707.96,Honshu
Shimane,1878,1023678,Matsue,Chugoku,6707.96,Honshu
Shimane,1879,1034581,Matsue,Chugoku,6707.96,Honshu
Shimane,1880,1037260,Matsue,Chugoku,6707.96,Honshu
Shimane,1881,1043865,Matsue,Chugoku,6707.96,Honshu
Shimane,1882,669410,Matsue,Chugoku,6707.96,Honshu
Shimane,1883,674984,Matsue,Chugoku,6707.96,Honshu
Shimane,1884,678813,Matsue,Chugoku,6707.96,Honshu
Shimane,1885,682536,Matsue,Chugoku,6707.96,Honshu
Shimane,1886,684856,Matsue,Chugoku,6707.96,Honshu
Shimane,1886.9167,684257,Matsue,Chugoku,6707.96,Honshu
Shimane,1887.9167,688127,Matsue,Chugoku,6707.96,Honshu
Shimane,1888.9167,692101,Matsue,Chugoku,6707.96,Honshu
Shimane,1889.9167,695782,Matsue,Chugoku,6707.96,Honshu
Shimane,1890.9167,697878,Matsue,Chugoku,6707.96,Honshu
Shimane,1891.9167,700665,Matsue,Chugoku,6707.96,Honshu
Shimane,1892.9167,703256,Matsue,Chugoku,6707.96,Honshu
Shimane,1893.9167,702301,Matsue,Chugoku,6707.96,Honshu
Shimane,1894.9167,700921,Matsue,Chugoku,6707.96,Honshu
Shimane,1895.9167,705674,Matsue,Chugoku,6707.96,Honshu
Shimane,1896.9167,706028,Matsue,Chugoku,6707.96,Honshu
Shimane,1897.9167,709065,Matsue,Chugoku,6707.96,Honshu
Shimane,1898.9167,716586,Matsue,Chugoku,6707.96,Honshu
Shimane,1903.9167,731295,Matsue,Chugoku,6707.96,Honshu
Shimane,1908.9167,738048,Matsue,Chugoku,6707.96,Honshu
Shimane,1913.9167,758754,Matsue,Chugoku,6707.96,Honshu
Shimane,1918.9167,717530,Matsue,Chugoku,6707.96,Honshu
Shimane,1920.75,714712,Matsue,Chugoku,6707.96,Honshu
Shimane,1925.75,722402,Matsue,Chugoku,6707.96,Honshu
Shimane,1930.75,739507,Matsue,Chugoku,6707.96,Honshu
Shimane,1935.75,747119,Matsue,Chugoku,6707.96,Honshu
Shimane,1940.75,740940,Matsue,Chugoku,6707.96,Honshu
Shimane,1944.25,729819,Matsue,Chugoku,6707.96,Honshu
Shimane,1945.8333,860275,Matsue,Chugoku,6707.96,Honshu
Shimane,1946.3333,848995,Matsue,Chugoku,6707.96,Honshu
Shimane,1947.75,894267,Matsue,Chugoku,6707.96,Honshu
Shimane,1948.5833,903576,Matsue,Chugoku,6707.96,Honshu
Shimane,1950.75,912551,Matsue,Chugoku,6707.96,Honshu
Shimane,1955.75,929066,Matsue,Chugoku,6707.96,Honshu
Shimane,1960.75,888886,Matsue,Chugoku,6707.96,Honshu
Shimane,1965.75,821620,Matsue,Chugoku,6707.96,Honshu
Shimane,1970.75,773575,Matsue,Chugoku,6707.96,Honshu
Shimane,1975.75,768886,Matsue,Chugoku,6707.96,Honshu
Shimane,1980.75,784795,Matsue,Chugoku,6707.96,Honshu
Shimane,1985.75,794629,Matsue,Chugoku,6707.96,Honshu
Shimane,1990.75,781021,Matsue,Chugoku,6707.96,Honshu
Shimane,1995.75,771441,Matsue,Chugoku,6707.96,Honshu
Shimane,2000.75,761503,Matsue,Chugoku,6707.96,Honshu
Shimane,2005.75,742223,Matsue,Chugoku,6707.96,Honshu
Shimane,2010.75,717397,Matsue,Chugoku,6707.96,Honshu
Shimane,2015.75,694188,Matsue,Chugoku,6707.96,Honshu
Shizuoka,1872.1667,1123015,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1873,1128572,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1874,1131527,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1875,1152198,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1876,1160036,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1877,968814,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1878,976405,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1879,980766,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1880,970022,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1881,972265,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1882,980793,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1883,985881,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1884,982512,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1885,991127,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1886,1002693,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1886.9167,1019301,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1887.9167,1038941,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1888.9167,1058226,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1889.9167,1070841,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1890.9167,1084562,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1891.9167,1094476,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1892.9167,1105875,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1893.9167,1117127,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1894.9167,1128584,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1895.9167,1148653,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1896.9167,1162613,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1897.9167,1175982,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1898.9167,1200322,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1903.9167,1293470,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1908.9167,1376048,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1913.9167,1483712,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1918.9167,1591772,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1920.75,1550387,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1925.75,1671217,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1930.75,1797805,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1935.75,1939860,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1940.75,2017860,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1944.25,2027856,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1945.8333,2220358,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1946.3333,2260059,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1947.75,2353005,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1948.5833,2407102,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1950.75,2471472,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1955.75,2650435,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1960.75,2756271,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1965.75,2912521,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1970.75,3089895,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1975.75,3308799,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1980.75,3446804,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1985.75,3574692,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1990.75,3670840,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,1995.75,3737689,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,2000.75,3767393,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,2005.75,3792377,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,2010.75,3765007,Shizuoka,Chubu,7780.5,Honshu
Shizuoka,2015.75,3701181,Shizuoka,Chubu,7780.5,Honshu
Tochigi,1872.1667,623058,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1873,626994,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1874,636348,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1875,648503,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1876,665724,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1877,543245,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1878,550271,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1879,570843,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1880,581358,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1881,593383,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1882,600627,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1883,609000,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1884,627441,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1885,635751,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1886,641420,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1886.9167,655880,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1887.9167,670042,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1888.9167,684341,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1889.9167,699121,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1890.9167,713362,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1891.9167,722510,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1892.9167,731893,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1893.9167,744426,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1894.9167,751874,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1895.9167,767478,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1896.9167,781864,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1897.9167,798946,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1898.9167,829630,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1903.9167,912274,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1908.9167,977437,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1913.9167,1044177,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1918.9167,1103333,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1920.75,1046479,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1925.75,1090428,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1930.75,1141737,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1935.75,1195057,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1940.75,1206657,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1944.25,1203679,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1945.8333,1546355,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1946.3333,1503619,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1947.75,1534311,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1948.5833,1557860,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1950.75,1550462,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1955.75,1547580,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1960.75,1513624,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1965.75,1521656,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1970.75,1580021,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1975.75,1698003,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1980.75,1792201,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1985.75,1866066,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1990.75,1935168,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,1995.75,1984390,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,2000.75,2004817,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,2005.75,2016631,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,2010.75,2007683,Utsunomiya,Kanto,6408.28,Honshu
Tochigi,2015.75,1974671,Utsunomiya,Kanto,6408.28,Honshu
Tokushima,1872.1667,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1873,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1874,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1875,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1876,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1877,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1878,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1879,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1880,NA,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1881,637550,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1882,642172,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1883,649616,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1884,651109,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1885,651731,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1886,656064,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1886.9167,661548,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1887.9167,670963,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1888.9167,676154,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1889.9167,681863,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1890.9167,683994,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1891.9167,682225,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1892.9167,682398,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1893.9167,679046,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1894.9167,670745,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1895.9167,674976,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1896.9167,675570,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1897.9167,676694,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1898.9167,688123,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1903.9167,707545,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1908.9167,720888,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1913.9167,742320,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1918.9167,744088,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1920.75,670212,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1925.75,689814,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1930.75,716544,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1935.75,728748,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1940.75,718717,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1944.25,703260,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1945.8333,835763,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1946.3333,829405,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1947.75,854811,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1948.5833,869290,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1950.75,878511,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1955.75,878109,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1960.75,847274,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1965.75,815115,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1970.75,791111,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1975.75,805166,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1980.75,825261,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1985.75,834889,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1990.75,831598,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,1995.75,832427,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,2000.75,824108,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,2005.75,809950,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,2010.75,785491,Tokushima,Shikoku,4146.74,Shikoku
Tokushima,2015.75,756063,Tokushima,Shikoku,4146.74,Shikoku
Tokyo,1872.1667,779361,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1873,813504,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1874,830935,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1875,855270,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1876,1081585,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1877,877049,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1878,881443,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1879,953776,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1880,957144,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1881,979109,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1882,987911,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1883,999623,Shinjuku-ku,Kanto,2188.67,Honshu
